level,date,purchased,review
Level 2. Rookie,Updated on 07 Jul 2020,Purchased,"I came from the $8 RedOne plan and decided to port-in to MyRepublic $10 Lite plan late last month in preparation for my final year of overseas study in Europe. Therefore, having large local mobile data is not the biggest factor for my decision to transfer to this network but the promise of minimal charge for overseas calling through the MyRepublic Talk app. 

Back when I was in Singtel telco 2 years ago, local and international telemarketers kept calling my number overseas which at one time my billing reaches to 3 digits. Last year, I ported-in to RedOne and the frequency of telemarketers calling dropped significantly (now I think some telcos probably sell our personal data to telemarketers when we are overseas to earn more money through international call billings). Even so, the charges for roaming calls and data under RedOne is very expensive if it really happens so I transferred to MyRepublic as they have now the $10 Lite plan which was not available in offer last year.

I ported in the MyRepublic outlet in Hillion Mall and the service was excellent and the process was very fast. Got my new sim card immediately and on early morning the next day, I can already use all the features. Online  customer service did reply my inquiries but not as fast from RedOne which has a dedicated Whatsapp CS agent.

I dont have any major problems with the internet connection because MyRepublic has better reception in some parts of my house which my home wifi and RedOne has difficulty to connect. However, I decided to turned off the Volte on this sim because I could not receive or do calls locally when it is activated. 

Anyway, since the time MyRepublic lost its bid as the 4th telco, it literally lost its mojo because their mobile plan offer is not as much as different with other MVNO or the incumbent ones anymore beside from TPG which has now become the market disrupter. If TPG Singapore could not survive due to the intense competition and being split away from Australia, I hope MyRepublic could take TPG over."
Level 3. Wonderkid,Updated on 06 Jun 2020,Purchased,"Network 
The network is pretty stable and I am almost always getting good speeds save for a couple of occasions where I have to restart the network. But no major issues with speed and video streaming so far. This includes underground tunnels.
Even as you run out of your Full Speed package, data speeds are reasonable and good enough for low resolution youtube, whatsapp messaging. However, you are unable to do any video calls on whatsapp not playback videos of higher quality.

Mobile App/Billing
One of the most well designed app so far and designed with the user in mind. Useful information like your data usage, talktime is clearly presented. Payments is also possible in app without being redirected to a seperate payment gateway. In addition, you can choose either a one time payment or recurring payment with your credit card. Invoices are delivered digitally and you have no problems retrieving them in app.

Customer Service/ Ease of Porting
Have not spoken/interacted with one yet which is a good thing. Number porting was seamless and sim card was delivered promptly. Unlike other MVNO, Myrepublic doesnt charge a delivery fee. Sim card fees are also waived.

Overall thoughts
Myrepublic delivers on its promise to give users higher data at competitive prices. Their previous plans were not competitive at all but with the recent announcement of limited time plans, they are back in the competition once again."
Level 2. Rookie,Updated on 06 Jun 2020,Purchased,[Network]quite awesome compared to singtel and starhub .so far i used for 2 year . no problem for network and customer service .
Level 2. Rookie,Updated on 06 Jun 2020,Purchased,"So far I’m satisfy. Once awhile, there will be disruption of services but i think it happens to all other telcos services. It will be good to have customer service hotline than just having virtual chat room."
Level 2. Rookie,Updated on 05 Jun 2020,Purchased,"My Republic Customer Service and  MR website FAQ  advised it was possible to sign up with My Republic (MR) first, and use the number chosen from MR as a 'temporary' number.
MR can port over my number from another telco upon contract expiry of that number.

The reality: 
port-over of numbers  to MR is fast ONLY at the point of sign-up for MR.
For existing holders of MR mobile numbers, it takes longer than the 24-48 hours (indicated by MR Support)  to port over numbers from other telcos."
Level 2. Rookie,Updated on 04 Jun 2020,Purchased,"MyRepublic has been the most responsive service provider, I've had thus far (I've had contracts with the 3 major telco in Singapore in the past). 

Their customer service is easy to reach through the mobile app, which is very important for us customers. Being contactable is already a huge plus point for me, especially in times when you have issues with the network, you would want to be able to reach your provider asap, and not wait for long on the line before being able to speak to a customer service supp"
Level 2. Rookie,Updated on 04 Jun 2020,Purchased,"[Customer Service]
Theres a time when suddenly my network becoming slow and hang and i call the customer service to ask whats going on and they told me its having an updation and apologies for it and will deduct $5 from the monthly bill.."
Level 2. Rookie,Updated on 04 Jun 2020,Purchased,So far with MyRepublic have been great and awesome. Affordable plan and great customer service. Keep it up.
Level 2. Rookie,Updated on 03 Jun 2020,Purchased,"I subscribe to MyRepublic since it started with its first Uno plan. On of the key features is MyRepublic boundless data, is when u use more than allocated MyRepublic will rate limit instead of totally cut you off or bill u extra. One not so good experience is the need to reconfigure the APN when roaming, but the customer service solved it immediately upon contacting. Keep it up MyRepublic!"
Level 2. Rookie,Updated on 03 Jun 2020,Purchased,"[Customer Service]
I am able to use my Republic apps to chat with the customer service instead of calling the hotline.  They are very prompt and able to address my questions .

The only thing I request is to reduce the monthly billing charges of $35"
Level 2. Rookie,Updated on 03 Jun 2020,Purchased,"[Network]
4G coverage seems to have gaps as I had to reset my phones to gain 4G.
Calls connection are also intermittent.  Sometimes needing 2 or more tries before it can connect even for MyRepublic to MyRepublic calls

[Customer Service]
Impressed so far - issues always addressed.

[Ease of porting]
Done nicely

[Mobile App]
It didnt work once after a MyRepublic network maintenance


[Billing]
No issue"
