,post_title,post_username,post,reply to
338,"SAF IPPT, IPT & RT Questions...",kaisoz,"Okok. I will go schedule IPT also. I know moi physical not very good, but when I go RT, see some people even worse than me, some how, moi feel relieved and happy . Now want to try aim for pass with incentive. I think 2-3 more pushups, and 2-3 more situps, then chiong 10-20 more secs on 2.4km, can get incentive and some extra kopi $.","-hollowman- wrote: yes, i use IPT to force myself to work out, and also clear the liability at the same time. i'm a lazy person, and got charged many times already, so better be smart about this. 10 IPT is better than 20 RT if i default.  i schedule IPT towards the end of my window and i do put in effort in the sessions. so if i pass the IPPT at the last session, i know i can repeat it when my new window opens shortly. i just have to maintain. also 3-station IPPT is much easier to train."
339,"SAF IPPT, IPT & RT Questions...",bigboss01,"Hi all. I just recently ORD in May. I opened up my NS portal one day and I saw that my IPPT window is open and the status is NOT TAKEN.  From my understanding, the window will only open after the first birthday after ORD and my birthday is in Feb. So I thought I can only attempt after my birthday in Feb next year.  I cleared my IPPT last July when my 2nd year window opened and thus I did not attempt any IPPT in 2018.  Seeking opinions on all the lao jiaos here. Can I attempt this IPPT and will there be any monetary incentive to it? Or do I have to wait until next year Feb to attempt for the monetary incentive?  Want to clarify because if can attempt I will do it because now still fit and the incentive is bao jiak hahaha. Thanks in advance everyone!",NIL
340,"SAF IPPT, IPT & RT Questions...",helloworld321,Cycle 0 is optional but got money.,"bigboss01 wrote: Hi all. I just recently ORD in May. I opened up my NS portal one day and I saw that my IPPT window is open and the status is NOT TAKEN.  From my understanding, the window will only open after the first birthday after ORD and my birthday is in Feb. So I thought I can only attempt after my birthday in Feb next year.  I cleared my IPPT last July when my 2nd year window opened and thus I did not attempt any IPPT in 2018.  Seeking opinions on all the lao jiaos here. Can I attempt this IPPT and will there be any monetary incentive to it? Or do I have to wait until next year Feb to attempt for the monetary incentive?  Want to clarify because if can attempt I will do it because now still fit and the incentive is bao jiak hahaha. Thanks in advance everyone!"
341,"SAF IPPT, IPT & RT Questions...",bigboss01,"Hi bro, thanks for the info. So if I clear this time round, come Feb next year after my birthday do I have another to clear?",helloworld321 wrote: Cycle 0 is optional but got money.
342,"SAF IPPT, IPT & RT Questions...",Evillust,"Hi guys quick question. Didn't go for my ippt last year and got charged. Let off with a warning. Suppose to go for 20 RT sessions didn't go for any. Getting charged next month, what to expect? Will it just be a fine and how much?",NIL
343,"SAF IPPT, IPT & RT Questions...",Yukikaze_88,"Good on you, bro! Just to add on, there is also NS (rank) pay for IPT. 10 sessions compared to 20, get money... pretty good deal IMO.","kaisoz wrote: Okok. I will go schedule IPT also.  I know moi physical not very good, but when I go RT, see some people even worse than me, some how, moi feel relieved and happy .  Now want to try aim for pass with incentive. I think 2-3 more pushups, and 2-3 more situps, then chiong 10-20 more secs on 2.4km, can get incentive and some extra kopi $."
344,"SAF IPPT, IPT & RT Questions...",kaisoz,Kamsiah,"Yukikaze_88 wrote: Good on you, bro! Just to add on, there is also NS (rank) pay for IPT.  10 sessions compared to 20, get money... pretty good deal IMO."
345,"SAF IPPT, IPT & RT Questions...",vieri_best,"Just booked IPT at khatib FFC for aquatic session, anyone go before?Siong mah har?",NIL
346,"SAF IPPT, IPT & RT Questions...",arn.yong,Is IPT-IPPT (First session of IPT must be IPPT) results considered as IPPT result?  Seems to make sense that the results should be counted if passed/get awards. But is it correct?,NIL
347,"SAF IPPT, IPT & RT Questions...",Yukikaze_88,"If you can pass IPPT, you don't need to take IPT. As I understand it, once you start on IPT, you need to finish the 10 sessions. The results do count as IPPT results if I am not wrong, but if you pass it on the first try, it loops back to my first point, so I'm not really sure what you're trying to get at (any help is welcome here). EDIT: Refer to Calander's post above. Else, you can always check with the PTIs when you're there.",arn.yong wrote: Is IPT-IPPT (First session of IPT must be IPPT) results considered as IPPT result?  Seems to make sense that the results should be counted if passed/get awards. But is it correct?
348,"SAF IPPT, IPT & RT Questions...",Calander,"if u were to passed IPPT during your 1st IPT-IPPT, u will be cleared from your window.",arn.yong wrote: Is IPT-IPPT (First session of IPT must be IPPT) results considered as IPPT result?  Seems to make sense that the results should be counted if passed/get awards. But is it correct?
349,"SAF IPPT, IPT & RT Questions...",No use for a Name,Temp excuse rmj 6 months. Like that means no need do ippt?,NIL
350,"SAF IPPT, IPT & RT Questions...",RocketBunny,Btw kranji FCC is use machine for pushup situp,NIL
351,"SAF IPPT, IPT & RT Questions...",firsttimebuyer,"Can I check how many RT sessions I need to do?  I always thought total is 20 sessions but when I checked, the system in NS portal says I need to complete 18 sessions and that I have done 16 out of 18 sessions. At first, I thought it was because of the 2 Rt-IPPT sessions I taken and were not counted among the 16 sessions, but I counted the 'Current Window Attendance' record and the 2 RT-IPPT sessions were indeed among the 16 sessions already taken.",NIL
352,"SAF IPPT, IPT & RT Questions...",Yukikaze_88,"Bedok FCC also.  firsttimebuyer wrote: Can I check how many RT sessions I need to do?  I always thought total is 20 sessions but when I checked, the system in NS portal says I need to complete 18 sessions and that I have done 16 out of 18 sessions. At first, I thought it was because of the 2 Rt-IPPT sessions I taken and were not counted among the 16 sessions, but I counted the 'Current Window Attendance' record and the 2 RT-IPPT sessions were indeed among the 16 sessions already taken. If you defaulted IPPT in the previous window, it is 20 sessions (the absolute max). Otherwise, its 20 - (no. of IPPT taken and failed/no. of IPT sessions completed) in the previous window. If your max is 18 this year, then I am assuming you took IPPT/IPT twice in the previous window.  RT-IPPT or IPT-IPPT sessions are counted in this number.",RocketBunny wrote: Btw kranji FCC is use machine for pushup situp
353,"SAF IPPT, IPT & RT Questions...",Pikapok,You know which FCC no machine?,Yukikaze_88 wrote: Bedok FCC also.
354,"SAF IPPT, IPT & RT Questions...",Yukikaze_88,"Actually, no hahaha. I'm assuming they'd roll out machines at FCCs FIRST... camps then maybe longer? Can always crowdsource for info here.",Pikapok wrote: You know which FCC no machine?
355,"SAF IPPT, IPT & RT Questions...",chopra,is there anyway for us to trial e machines without booking a slot?,RocketBunny wrote: Btw kranji FCC is use machine for pushup situp
356,"SAF IPPT, IPT & RT Questions...",chopra,http://theleadingpride.com/2018/03/20/how-to-beat-the-ippt-eliss-system/,NIL
357,"SAF IPPT, IPT & RT Questions...",Dkkkkkkk,Got a question I haven go to any RT session and my window close on AUG And i this year MR liao So what will happen ar?,NIL
358,"SAF IPPT, IPT & RT Questions...",Alibeckham,At khatib fcc how they determine which day to have purple tag or not?,NIL
359,"SAF IPPT, IPT & RT Questions...",Stealth_PL,"Can check with you guys, am I able to extend my rt window by a month?",NIL
360,"SAF IPPT, IPT & RT Questions...",Calander,"Cut-off year from MR is every Apr..  By right Aug'18 to Apr'19 u are still liable for IPPT due to financial work year.  However given that ur MR ceremony is this year (before end-2018 i assume), usually they will just let u go",Dkkkkkkk wrote: Got a question I haven go to any RT session and my window close on AUG And i this year MR liao So what will happen ar?
361,"SAF IPPT, IPT & RT Questions...",SyraLeo,"Anyone did IPT in the park in punggol park? is it fun?  kind of bored of the same old ""squats, burpees, burpees burpees burpees squats"" ""train your core, train your core, train your core, train your core, train your core""",NIL
362,"SAF IPPT, IPT & RT Questions...",battledome64,If ICT during birthday can have early off or leave?,NIL
363,"SAF IPPT, IPT & RT Questions...",Calander,u can request it to your OC.,battledome64 wrote: If ICT during birthday can have early off or leave?
364,"SAF IPPT, IPT & RT Questions...",niko_bellic,Used to be able to do that by talking to the RT instructors and admin. But since they've made RT a year long process maybe not possible now. Better to ask them next time you go for a session.,"Stealth_PL wrote: Can check with you guys, am I able to extend my rt window by a month?"
365,"SAF IPPT, IPT & RT Questions...",akwl88,when will receive information for mobs manning?  standing by these 2 weeks  1st mobs and unit is put IDTI,NIL
366,"SAF IPPT, IPT & RT Questions...",Calander,wad info are u even looking for? - notification for mob manning is 6mths - manning activation is on the day itself - u are supposed to stand-by during the stated duration with your equipment - info on what equipment to prepare u should get from your unit - info on codeword for activation u should also consult from your unit - info on where is IDTI u should be asking your unit btw this is IPPT thread.. not Mob Manning or activation,akwl88 wrote: when will receive information for mobs manning?  standing by these 2 weeks  1st mobs and unit is put IDTI
