679,"1 A friend.  2 A fellow participant in a joint enterprise; spec. a partner in a game: golf kaki, mahjong kaki, makan kaki.
1  1991 Valerie Tan The Straits Times (Section 3), 9 August, 19 kaki – Malay for good friend.  2000 Dennis Wee with Sylvia Fong Making Luck with Your Hands 24 I brought my kakis to attend the sessions.  28 I would zoom out of the house and head for Kasbah where my kakis hung out.  2000 Cheong Suk-Wai The Sunday Times (Sunday Plus), 3 September, 3 A mob of diehard kakis.  2000 Boey Kim Cheng The Straits Times (Life! Books), 9 October, 4 Longing to be admitted and to listen to the table talk of Nizam and his kakis.  2 2000 Dennis Wee with Sylvia Fong Making Luck with Your Hands 59 My usual mahjong kaki.  2000 Yeow Kai Chai The Sunday Times (Sunday Plus), 2 July, 5 He has his posse of stylist-kakis.  2000 Cheong Suk-Wai The Straits Times (Life! This Weekend), 13 July, 6 A party of eight boisterous ang moh lunch kakis.",,,
680,kalang kabok var. of Kalang Kabut.,,,
681,"kalang kabut /kah-lahng kah-boot, ˈkɑlɑŋ ˈkɑbʊt̚/ v. & a. [Mal., gloomy, dark, mentally befogged; in a commotion (Winstedt); darkness that hides; very obscure or involved (Wilkinson): kalang lying across the way; crossbar; impediment (Wilkinson); a round transverse support; = kelam (Winstedt) + kabut anything that blurs or renders indistinct (Wilkinson); mist, fog (Winstedt)]",,,
682,"[1955 R.J. Wilkinson A Malay–English Dictionary, vol. 1, 488 kělam k. [kabut], kalang k. (darkness that hides).. 498 Kalang-kabut: very obscure or involved; Si Jamin [Si-Djamin dan Si Djohan (2nd ed.), (Batavia: Balai Poestaka)] 60, = kělam kabut.  1963 Richard Winstedt An Unabridged Malay–English Dictionary 146 kělam (or kalang J. [Johor Malay]) k. [kabut] (1) gloomy, dark, mentally befogged, (2) in a commotion..]",,,
683,"Also kelam kabut, (erron.) kalang kabok.  A v. Make a mess of, panic.  B a. Confused, chaotic.
B 2000 Dennis Wee with Sylvia Fong Making Luck with Your Hands 16 I made a clumsy drummer. I was the kelang kabok type, one who simply couldn’t get his rhythm right!",,,
684,"kali pok /kah-lee pok, ˈkɑliː pɒk̚/ n. [mispron. of Eng. curry puff] Also currypok.  1 A curry puff.  2 A quiff hairstyle thought to resemble a curry puff.
2 [2013 Cheryl Faith Wee & Soh Gill The Sunday Times (SundayLife), 31 March, 4 Watch out, the “quiff” is back. The classic combed-back hairdo – or the “currypok” in local lingo – sported by stars such as Elvis Presley and John Travolta has been spotted on young men here. .. [R]eferring to what his friends call his “Curry Puff” hair..]",,,
685,kampong var. of Kampung.,,,
686,"kampung /kam-pong, ˈkɑmpɒŋ/ n. & a. [Mal., assembling, grouping; a cluster of houses, a hamlet; the buildings (with outhouses, etc.) making up a dwelling] Also formerly campong, kampong.  A n. A hamlet or village, esp. in a rural area.  B a. Of or relating to a kampung.
A 1865 John Cameron Our Tropical Possessions in Malayan India 68–69 The portion of the town which stands on the western side of the river covers probably an area of 128 acres; but though it is the busiest it is by no means the largest. On the eastern side are the various campongs, or districts, bordering one on the other, and which together occupy an area of 333 acres. These campongs are chiefly composed of dwelling-houses used by the natives, of similar construction to those already described, and they scarcely merit any particular notice. There is a Campong Bencoolen, Campong Rochore, Campong Kapor, a Campong Java, a Campong Bugis, and Campong Glam, – the first part of the island sold, and where the European merchants originally had their residences, but which has now passed chiefly into the occupation of the natives. Though the Campongs Java, Bugis, &c., were probably first occupied by the races whose name they bear, no such distinction appears now to exist.  1894 N.B. Dennys A Descriptive Dictionary of British Malaya 174 Kampong. – An enclosure, collection of houses, village. It forms the prefix to the names of many places in the Peninsula, such as Kampong Bharu, Kampong Rawa, &c.  1978 Leong Choon Cheong Youth in the Army 67 Lek Moh says he enjoys living in his kampung in the rural area and would hate to stay in a [sic] HDB flat in an urban setting. His most pleasant childhood memories are involved with his play in the little woods around his kampung, picking fruits, etc.  2001 Jason Leow The Straits Times, 6 January, H1 Kampung spirit lives on in HDB homes [title] The nearest bus-stop was an hour on foot from Colin Ang’s kampung when his extended family lived in Boh Suan Tian, now Seletar Reservoir, for over two decades.  2005 Natalie Soh The Straits Times (National Day Special), 9 August, 102–103. Last kampung standing [title] Kampong Lorong Buang Kok is one of the last kampungs left on the mainland. It was nicknamed Kampung Selak Kain, Malay for the “kampung of hitched-up sarongs” – people had to hitch up their gear all the time because of constant flooding. Back in the 1960s, there were 40 families which called it home, but now there are little over 20 left.  B 2000 Suhaila Sulaiman The Straits Times (Life!), 27 December, L6 Urban life just does not allow the luxury of time that one had back in the kampung days.  2001 Cat Ong (quoting Bernie Chan) The Sunday Times (Sunday Plus), 14 January, P19 I was scrawnier than any kampung chicken.  2001 Arthur Sim (quoting Danny Ong) The Straits Times (Life!), 27 January, L6 Missing the old days, he remembers fondly how ‘doors were always open’ in his kampung neighbourhood.",,,
687,Comb.:,,,
688,Balek Kampung,,,
689,"kampung chicken n. [Eng.]  A chicken that is reared in a kampung; a free-range chicken.
2001 Cat Ong (quoting Bernie Chan) The Sunday Times (Sunday Plus), 14 January, P19 I was scrawnier than any kampung chicken.  2005 Mak Mun San The Straits Times (Life!), 9 February, 4 Unlike normal chickens which are commercially bred on a large scale, kampong chickens are not kept in a cage but allowed to roam freely. They are also called free range chickens. They are said to be tougher, leaner and healthier than normal chickens.  2006 Peter Khoo The Straits Times (Life!), 4 January, 6 I also canned the big dinner plan, choosing there and then to cook. My only purchase that day was a fresh kampung chicken for $4.50 and potatoes, which would serve as our Christmas dinner.  2006 Wong Ah Yoke The Sunday Times (LifeStyle) (from Straits Times Interactive), 26 November. [T]he restaurant uses only kampung chicken from Malaysia, which is more tasty than their battery-farm cousins. That also explains why there is so little meat on the bones.",,,
690,"kan cheong /kahn cheong, kɑn tʃiːɒŋ/ a. [Cant. 紧 kan urgent, in haste, pressing, important + 张 cheung to bend a bow; to extend, to stretch; to open (Eitel); Mand. jĭnzhāng nervous, keyed up; tense, intense, strained: jĭn urgent, pressing, tense + zhāng open, spread, stretch; magnify, exaggerate (Chi.–Eng. Dict.)] Also kancheong.  1 Nervous, keyed up.  2 Tense, intense, strained.
1 2002 Michelle Ho (quoting Diana Liaw) The Straits Times (Life!), 13 August, L8 I was so ‘kancheong’ (Cantonese for worried) about his tests that I woke him up at 5:30 am to remind him not to make mistakes.  2004 Colin Goh The Sunday Times (LifeStyle), 3 October, L16 [T]he Wife was unusually late one night coming home from class, and I was getting increasingly kan cheong..  2006 Colin Goh The Sunday Times (LifeStyle), 1 January, L12 Of course, when we mentioned to Singaporean friends and relatives that we were planning on doing this, they got all kan cheong.  2008 Colin Goh The Sunday Times (LifeStyle), 2 November, 14 I wasn’t always this kan cheong about elections.  2013 Elena Chong The Straits Times, 27 March, A2 The duo face a joint charge of mischief by affixing a round sticker with the words “So Kancheong For What” on Robinson Road some time after midnight on May 17 last year – kancheong being the Cantonese term for nervous.",,,
691,"Comb.: kan cheong spider n. & a. [Eng.]  A n. A person with a nervous disposition, one who is easily flustered.  B a. Kan cheong.
A 2003 Jane Lee (quoting Seto Lek Keong) The Straits Times (Home), 20 October, H4 ‘My platoon mates call me “kan cheong spider”,’ – a term used to describe someone who is nervous – he says, grinning as he relates his daily fumbling at roll call that inspired the Singlish monicker.  B 2000 Tan Shzr Eee (quoting Huang Lie Chuan) The Sunday Times (Sunday Plus), 10 December, P2 ‘Before that, I was using Rimsky-Korsakov’s Flight of the Bumblebee [for my mobile telephone ringing tone] – my friends called it the kancheong spider tune. ..’ Kancheong is Cantonese for anxious.",,,
692,"kan ni na /kahn ni nah, kɑn ni nɑ/ int. [Hk., fuck your mother: 奸 kan to offend against modesty and propriety; wanton, lascivious; clandestine, false + 你 neéng you, thou (Medhurst); Mand. jiān illicit sexual relations + nǐ you (second person singular) (Chi.–Eng. Dict.)] highly vulg. & offensive  Used as a term of abuse.
2006 Neil Humphreys Final Notes from a Great Island 72 Then I heard a cough and the distinct phrase “kan ni na.” That was an extremely unpleasant Hokkien vulgarity, I thought.",,,
693,"Phrase: kan ni na bu chao chee bye /boo chow chee bı, bʊ tʃaʊ tʃiː bʌɪ/ [Hk., fuck your mother’s stinking cunt; see Chao Chee Bye] highly vulg. & offensive  Used as a term of abuse.
1994 C.S. Chong NS: An Air-Level Story 25 Very xiong! K– n– n– b– c– c– b–.  137 k– n– n– b– c– c– b–. Extended remix version of an indiscreet vulgarity too unspeakable to pass through censorship.  [2001 Magistrate Adam Nakhoda (quoting Chee Han Choon) Public Prosecutor v. Pek Eng Hua, 28 December, Magistrate’s Appeal No. 254 of 2001, [2001] SGMC 44, para. 30, Magistrate’s Court (Singapore). Mr. Chee remarked that the accused had not asked him to arrange the site survey. Mr. Chee being displeased about this additional requirement of a site survey then scolded the accused in Hokkien saying “Kanna na bu chee bye tap pai la kuah choa qu tai chi” which means “Fuck you [sic] mother’s vagina, every time you survey there is trouble”.]  2002 District Judge Suriakumari d/o Sidambaram Silver Packiam s/o Nurusamy v. Public Prosecutor, District Arrest Case Nos. 59174–59179, 59639–59641 of 2001 and No. 6473 of 2002, and Magistrate’s Arrest Case Nos. 12077–12080 of 2002, [2002] SGDC 169, para. 2, District Court (Singapore). You, Silver Packiam s/o Nurusamy, are charged that you.. did use abusive words to one Police Corporal, Jimmy Foo Tze Jui, a public servant, to wit, by scolding the officer.. ‘ka ni na bu chee bye’ in Hokkien language meaning ‘fuck you mother vagina’ [sic], during the execution of his duty as such public servant, and you have thereby committed an offence punishable under Section 13(D)(1)(a) of the Miscellaneous Offences (Public Order and Nuisance) Act, Chapter 184.",,,
694,"kana /kah-nah, ˈkɑnɑ/ n. [Hk. 橄榄 kna na an olive (Medhurst); Mand. gǎnlǎn Chinese olive (Canarium album), the fruit of the canary tree; olive (Chi.–Eng. Dict.)]",,,
695,[2006 William Gwee Thian Hock A Baba Malay Dictionary 96 kana [橄欖] preserved olives; general term for preserved fruits],,,
696,"1 Olives that have been dried and preserved using salt and sugar, eaten as a snack.  2 transf.  A general term for preserved fruits.",,,
697,kancheong var. of Kan Cheong.,,,
698,"kang he kia /kahng huur kiah, kɑŋ həː kɪɑ/ n. [Hk., ‘small river fish’: Ikan Bilis: 江 kang a river, a large stream + 鱼 hê fish + 子 këna (colloq.) a son, a child (Medhurst); Mand. jiāng river + yú fish + zǐ young, tender, small (Chi.–Eng. Dict.)] mil. slang  A stripe or chevron worn on the sleeves of uniforms of lance corporals, corporals, sergeants, etc., to indicate rank.
1978 Leong Choon Cheong Youth in the Army 308 kang hi kia. Very small fish: Hokkien. Used to describe chevrons worn by Other Ranks. Ikan bilis in Malay.  1985 Michael Chiang Army Daze 44 Kang he kia (Hokkien). Small fish; ikan bilis. Derogatory reference to lance corporal’s stripes.",,,
699,"kangkong /kahng-kong, ˈkɑŋkɒŋ/ n. [Mal.]  Ipomoea aquatica, a perennial semi-aquatic plant of the genus Convolvulus producing long shoots with white or pink flowers, arrow-shaped leaves and hollow stems, which is eaten as a vegetable; water spinach.",,,
700,"[1955 R.J. Wilkinson A Malay–English Dictionary, vol. 1, 506 kangkong.. A flowering convolvulus; Ipomoea aquatica, I. reptans. Eaten as a spinach (Mal. Annals [Malay Annals] 106, 107).]",,,
701,"¶ Known in Cant. as ung choi, in Hk. as eng chye, and in Mand. as 蕹菜 wèngcài (see quot. 1991).
1991 Kok Poh Tin et. al. A Guide to Common Vegetables 28 Kangkong.. At least two varieties are cultivated. The aquatic form planted by Malays in the rice fields, provides a succulent leaf vegetable called ‘water kangkong’ (水蕹菜 [Mand. shuǐ wèngcài]) which is a major ingredient in a popular Malaysian dish: cuttlefish-kangkong (鱿鱼蕹菜 [Mand. yóuyǘ wèngcài]). It also occurs wild. The other variety is the dryland form, known as kangkong puteh, grown from seeds as are other vegetables except it requires plenty of water. It is of more slender habit and considered more superior.  2004 Chai Hung Yin The Straits Times (Mind Your Body), 29 December, 14 According to the Chinese community, eating kangkong is associated with getting cramp in the legs. .. The belief could be based on the concept of the cooling and heaty properties of vegetables, as well as how ‘cool’ or ‘heaty’ a person already is.. It’s not easy to determine which foods are in either category, but kangkong may be considered so [cooling] because it grows in water.  2006 Low Shi Ping Weekend Today, 9–10 December, 29 One of my favourite vegetables is kangkong, and the version served here did not disappoint. Its chilli kangkong ($7) is wok-fried with prawn paste, dried shrimp and chilli. Neither too oily nor spicy, the vegetables were skilfully cooked to retain their crunchiness.  2008 Huang Lijie The Sunday Times (LifeStyle), 23 November, 24 [D]ishes such as.. sambal kangkong..",,,
